article_id,title,newspaper_id,newspaper_title,page,date,category,words,illustrated,corrections,url,page_url
237361435,OUTCRY ON SPYING ON UNIS AND UNIONS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-09-18,Article,610,N,0,,
237357420,What's On New South Wales,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-09-04,"Detailed lists, results, guides",231,N,0,,
237361451,Why the story doesn't stick,1002,"Tribune (Sydney, NSW : 1939 - 1976)",16,1968-09-18,Article,1829,Y,0,,
237357436,Support for occupation,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-09-04,Article,278,N,0,,
237361467,FOUR NON-COMPLIERS FOR FEDERAL COURT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1968-09-18,Article,392,Y,0,,
237357452,What's On New South Wales,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1968-05-01,"Detailed lists, results, guides",180,N,0,,
237361483,Behind the Paris talks agreement,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1968-05-08,Article,570,Y,0,,
237357468,MAY DAY HAS WHAT IT TAKES,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-05-01,Article,518,N,0,,
237361499,BOOKS at a glnce Moving,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1968-05-08,Article,467,N,0,,
237357484,Vietnam and us The labor movement's prime duty,1002,"Tribune (Sydney, NSW : 1939 - 1976)",14,1968-05-01,Article,784,Y,0,,
237361515,What way out of SA Playmander?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-05-08,Article,592,N,0,,
237357500,As we stand on the threshold of a new era...,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-05-01,Article,687,Y,0,,
237361531,What's On New South Wales,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-05-08,"Detailed lists, results, guides",284,N,0,,
237357516,Correction,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-10-11,Article,48,N,0,,
237361547,Wholesale trade taken over in UAR,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-10-25,Article,178,N,0,,
237357532,Anti-war wave grows as bombs creep near China,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-10-11,Article,426,N,0,,
237361563,Now or busts US general,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-10-25,Article,310,Y,0,,
237357548,BOOKS at a glance Humorous,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1967-10-11,Article,402,N,0,,
237361579,Three new prizes in seller comp,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-10-25,Article,358,N,0,,
237357564,"$10,000 fund BARGAIN FOR 8c A WEEK",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-10-11,Article,496,Y,0,,
237361595,Letter to the Editor EXILED GREEK LEADERS INVITED TO AUSTRALIA,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-10-25,Article,407,N,0,,
237357580,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-05-24,Advertising,77,N,0,,
237361611,around the unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-04-26,Article,432,N,0,,
237357596,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-05-24,Advertising,44,N,0,,
237361627,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-04-26,Article,418,Y,0,,
237357612,Soviet diplomacy,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-05-24,Article,1374,N,0,,
237361643,"DE-REGISTER MOVE ""PROVOCATION""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-04-26,Article,308,N,0,,
237357628,Sixty seven,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-05-24,Article,214,N,0,,
237361659,Jazzing up the paper,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-04-26,Article,141,N,0,,
237357644,Letters to the Editor NO HOPE OF CHARITY FROM COURT OF PAIN,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-02-28,Article,336,N,0,,
237361675,Elusive affluence,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-06-21,Article,214,N,0,,
237357660,HOW AND WHY OF A VICTORY,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-02-28,Article,445,N,0,,
237361691,CPA 21st CONGRESS Aborigines' way forward,1002,"Tribune (Sydney, NSW : 1939 - 1976)",14,1967-06-21,Article,552,N,0,,
237357676,Mod whimsy,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1968-02-28,Article,275,N,0,,
237361707,CATHOLICS SPEAK OUT ON VIETNAM,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-06-21,Article,924,N,0,,
237357692,Pity the politicians,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-02-28,Article,241,N,0,,
237361723,Arab and Jew: The problem,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1967-06-21,Article,1186,Y,0,,
237357708,OBITUARY NORM RUTHERFORD,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-01-10,Article,81,N,0,,
237361739,STATES of the NATION BEFORE THE RAINS CAME TO BRISBANE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-06-21,Article,439,N,0,,
237357724,KEY TO THE KY VISIT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-01-10,Article,443,N,0,,
237361755,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-09-20,Advertising,62,N,0,,
237357740,QUESTION for the hawks: How do you supply an army by sheep-track?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1967-01-10,Article,1634,Y,0,,
237361771,BOOKS at a glance Isaacs,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1967-09-20,Article,435,N,0,,
237357756,"$10,000 fund OUR REPLY TO 'PRESS PROBLEMS'",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-01-10,Article,545,Y,0,,
237361787,'Rather NLF rule than further war': Mirsky,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-09-20,Article,781,Y,0,,
237357772,OBITUARY Roy Ockenden,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-03-13,Article,196,N,0,,
237361803,A swingin' week for a harassed Holt The Canberra scene,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-09-20,Article,631,Y,0,,
237361819,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-09-20,Article,8,Y,0,,
237361836,Beating the famine in Bihar,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1967-08-02,Article,626,N,0,,
237361852,"Safari to the land of class IMAGES OF CLASS, by A. F. Davies (Sydney University Press, Sydney, 1967). $2.25.",1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-08-02,Article,967,N,0,,
237361868,LC calls wane rally,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-08-02,Article,173,N,0,,
237357788,Vic. pretest,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-03-13,Article,84,N,0,,
237361884,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-08-02,Advertising,135,N,0,,
237357804,Open letter to the G.L's In defence of the right to protest CLOSING THE DOOR ON THE DRAFT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1968-03-13,Article,1068,Y,0,,
237361900,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-09-11,Advertising,58,N,0,,
237357820,Small-scale dairy farms,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-03-13,Article,385,N,0,,
237361916,Leeches of the cartage industry,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1968-09-11,Article,765,N,0,,
237357836,Payment of politicians,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-12-04,Article,290,N,0,,
237361932,STATES of the NATION Public protest does not make CPA anti-Soviet: Dixon,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-09-11,Article,1126,Y,0,,
237357852,Letter from the Editor HOW TO GIVE US A STORY,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-12-04,Article,167,N,0,,
237361948,Employers jump on devaluation bandwagon,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-12-06,Article,574,N,0,,
237357868,1 MINUTE PARKING AROUND MELBOURNE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-12-04,Article,467,N,0,,
237361964,SPORTS Comment The tennis lily-whites (sham & soiled) bow out,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-12-06,Article,563,Y,0,,
237357884,TRIBUNE PHOTOS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-12-04,Article,96,N,0,,
237361980,1 MINUTE PARKING AROUND MELBOURNE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-12-06,Article,347,N,0,,
237357900,NAPALM CO. IRKED BY U.S. PROTESTS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-11-15,Article,298,N,0,,
237361996,"SCIENTISTS' ""MORAL DUTY"": 677 PROTEST ON WAR ABUSE",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-12-06,Article,893,Y,0,,
237357916,GOVT. SIDES WITH GREEK DICTATORS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-11-15,Article,412,Y,0,,
237362012,PLAIN AUSTRALIAN Oil co's light a fire,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-12-06,Article,853,N,0,,
237357932,1 MINUTE PARKING AROUND MELBOURNE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-11-15,Article,301,N,0,,
237362028,Great white fathers?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-06-26,Article,305,N,0,,
237357948,"$10,000 fund SPECIAL YULETIDE APPEAL",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-11-15,Article,483,Y,0,,
237362044,Letter from the Editor THE ONLY PAPER TO DO THIS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-06-26,Article,491,N,0,,
237357964,Unions urge ACTU to act against troop boost,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-08-09,Article,128,N,0,,
237362060,Forgotten men of Expressway Story Roger Milliss; pictures Noel Hazard,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-06-26,Article,691,Y,0,,
237357980,THE POWER OF THE PRESS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-08-09,Article,351,N,0,,
237362076,Monash action gets sacked bookshop manager back in job,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1968-06-26,Article,646,N,0,,
237357996,Socialist study grant,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-08-09,Article,183,N,0,,
237362092,Moscow Festival,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-07-12,Article,61,N,0,,
237358012,WHO WON IN ADELAIDE? The victory went to Labor as a whole,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-08-09,Article,541,N,0,,
237362108,Job plight worse for youngsters,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-07-12,Article,157,N,0,,
237358028,Not jolly enough,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-03-08,Article,337,N,0,,
237362124,The picnic was a real ball,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-07-12,Article,240,Y,0,,
237358044,"LID LIFTED OFF CIA'S ""SUBSIDIES""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-03-08,Article,572,N,0,,
237362140,'Sixty seven,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-07-12,Article,176,N,0,,
237358060,SEAMEN'S STAND OVER VIETNAM,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-03-08,Article,1001,N,0,,
237362156,on the INDUSTRIAL scene Qld's nurses our worst off,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-10-30,Article,728,Y,0,,
237358076,Fire Fund,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-03-08,"Detailed lists, results, guides",70,N,0,,
237362172,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-10-30,Article,0,Y,0,,
237358092,On the industrial scene Bill Irving takes it all in his stride,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-09-13,Article,580,N,0,,
237362188,STATES of the NATION Dearer day by day to run a car,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-10-30,Article,832,N,0,,
237358108,Wastage of our most precious resource,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1967-09-13,Article,1021,N,0,,
237362204,Race clashes in Vietnam,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1968-10-30,Article,38,N,0,,
237358124,Where is Vietnam?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-09-13,Article,251,N,0,,
237362220,Around the Unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-07-26,Article,284,N,0,,
237358140,ROOTS OF M.E. CONFLICT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-09-13,Article,767,N,0,,
237362236,Behind the million dollar curtain,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-07-26,Article,871,Y,0,,
237358156,What's On New South Wales,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-09-13,Article,353,N,0,,
237362252,SPORTS Comment Referees - bravest men on the football field,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-07-26,Article,362,Y,0,,
237358172,The gospel according to Pasolini,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-10-04,Article,485,Y,0,,
237362268,HOLT: IMPERIAL MANTLE IN S.E. ASIA,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-07-26,Article,424,N,0,,
237358188,OLD MOSCOW GIVES WAY TO THE NEW,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-10-04,Article,764,Y,0,,
237358204,"AUST., SOVIET STUDENTS TO SWAP VISITS",1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-10-04,Article,580,N,0,,
237358220,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-10-04,Article,12,Y,0,,
237358236,Tr[?]sforming old words,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-07-05,Article,544,N,0,,
237358252,USA's day is peace D-day,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-07-05,Article,516,Y,0,,
237358268,May Queens' big night,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-07-05,Article,111,N,0,,
237358284,Obituary Ted and Claire O'Nefll,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-07-05,Article,347,N,0,,
237358300,On the industrial scene POSTIES FIGHT FINES THREAT: WORK TO RULES,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-08-16,Article,473,Y,0,,
237358316,Press unions build unity,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-08-16,Article,475,Y,0,,
237358332,Acknowledgements,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-08-16,"Detailed lists, results, guides",46,N,0,,
237358348,What about Rodin?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-08-16,Article,249,N,0,,
237358364,If Sir says so...,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-05-10,Article,75,Y,0,,
237358380,Holt tips hand on war budget plan POSTAL CHARGES ARE PLAIN PIRACY',1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-05-10,Article,378,N,0,,
237358396,'Conscience Committee',1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-05-10,Article,71,N,0,,
237358412,Vietnam parable,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-05-10,Article,133,N,0,,
237358428,Polish party and Jews,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-07-31,Article,374,N,0,,
237358444,PLAIN AUSTRALIAN The b-- goes for cover,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-07-31,Article,872,N,0,,
237358460,In COLD blood Made in the USA,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1968-07-31,Article,2373,Y,0,,
237358476,Education needs,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1968-07-31,Article,79,N,0,,
237358492,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-11-01,Advertising,50,N,0,,
237358508,Around the Unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-11-01,Article,206,N,0,,
237358524,STATES of the NATION C.P. CONFERENCE MAPS NORTHERN GROWTH IDEAS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-11-01,Article,491,Y,0,,
237358540,'Sixty seven,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-11-01,Article,167,N,0,,
237358556,Perhaps your Esky was pressed by this pert lass,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-12-13,Article,706,Y,0,,
237358572,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-12-13,Advertising,52,N,0,,
237358588,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-12-13,Advertising,51,N,0,,
237358604,VOICE OF SOUTH VIETNAM,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-12-13,Article,406,N,0,,
237358620,Equal pay 'belated but welcome',1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-11-08,Article,141,N,0,,
237358636,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-11-08,Advertising,39,N,0,,
237358652,AROUND 1 MINUTE PARKING MELBOURNE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-11-08,Article,358,N,0,,
237358668,No title,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-11-08,Article,46,Y,0,,
237358684,Advantages of P.R. voting,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-09-25,Article,246,N,0,,
237358700,THE ODYSSEY OF DOROTHY HEWETT WINDMILL COUN[?],1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1968-09-25,Article,918,N,0,,
237358716,Same sum for r'ways since 1953,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-09-25,Article,179,N,0,,
237358732,"N.G. LAST RELIC OF NON-ELECTIVE RULE, SAYS PANGU LEADER",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1968-09-25,Article,392,Y,0,,
237358748,On the industrial scene It's happened: the bosses are moaning about arbitration,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-03-06,Article,759,N,0,,
237358764,AN OFFICE WORKER Bias against elderly women,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1968-03-06,Article,257,N,0,,
237358780,The 'dove' generals,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1968-03-06,Article,1694,Y,0,,
237358796,Letters,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-03-06,Article,47,N,0,,
237358812,Drugs and disease,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-03-06,Article,155,N,0,,
237358828,Sydney wharfies pilot new permanency scheme,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-11-22,Article,335,N,0,,
237358844,Si[?]in' union sixty seven,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-11-22,Article,944,Y,0,,
237358860,RISK ROAD CLOSED--40 YEARS NEGLECT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1967-11-22,Article,278,Y,0,,
237358876,on the INDUSTRIAL scene Placards greet Gallagher,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-06-05,Article,729,Y,0,,
237358892,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-06-05,Advertising,49,N,0,,
237358908,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-06-05,Advertising,171,N,0,,
237358924,SHE SAID SHED SELL IT TOO,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1968-06-05,Article,401,N,0,,
237358940,Who voted them in?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-08-21,Article,157,N,0,,
237358956,GURINDJIS' LAND FIGHT GETS UNION SUPPORT,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1968-08-21,Article,652,Y,0,,
237358972,"Masterly plan to rob poor, help rich ROBIN-IN-REVERSE BUDGET HITS WHERE IT HURTS MOST",1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-08-21,Article,801,N,0,,
237358988,ANGER OVER BOOM STATE MINE SALE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-08-21,Article,265,N,0,,
237359004,All lands and creeds-- they all want a fair go,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-02-14,Article,543,Y,0,,
237359020,"PLAIN AUSTRALIAN Gorton, the atom warrior",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1968-02-14,Article,908,N,0,,
237359036,Why workers are angry Interview with Melbourne AEU leader LAURIE CARMICHAEL,1002,"Tribune (Sydney, NSW : 1939 - 1976)",5,1968-02-14,Article,1544,Y,0,,
237359052,"WHITLAM ""DIDN'T LEARN MUCH""",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1968-02-14,Article,417,N,0,,
237359068,Flogging in jail,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-03-01,Article,232,N,0,,
237359084,"$10,000 fund THANKS A LOT, JIM",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-03-01,Article,497,Y,0,,
237359100,CIA'S HELPING HAND FOR INDIAN RIGHT WING,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-03-01,Article,1249,Y,0,,
237359116,DISCUSSION JOURNAL,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-03-01,Article,44,N,0,,
237359132,Around the Unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-03-20,Article,292,N,0,,
237359148,COMING ON VIETNAM,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-03-20,Article,167,N,0,,
237359164,"How about a buggy, a boat, or a mechanical knitter ?",1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1968-03-20,Article,277,N,0,,
237359180,What's On New South Wales,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-11-20,"Detailed lists, results, guides",312,N,0,,
237359196,British girl held,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1968-11-20,Article,104,N,0,,
237359212,Advertising,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-11-20,Advertising,25,N,0,,
237359228,A real swingin' affair Popular Seller,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-11-20,Article,346,N,0,,
237359244,Coming the raw prawn,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-11-20,Article,156,N,0,,
237359260,Right rocked on rules,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-09-06,Article,256,N,0,,
237359276,Catholic case for peace,1002,"Tribune (Sydney, NSW : 1939 - 1976)",6,1967-09-06,Article,398,N,0,,
237359292,Blackmail from Japan on ore price?,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-09-06,Article,449,N,0,,
237359308,U.S. and genocide,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-09-06,Article,159,N,0,,
237359324,on INDUSTRIAL scene Campaigning on pay claim,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-07-10,Article,844,N,0,,
237359340,New stage in anti-bomb fiaht,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1968-07-10,Article,372,N,0,,
237359356,SA GOVT SQUASHING MINORITIES' CHARGE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",4,1968-07-10,Article,312,N,0,,
237359372,U Thant's revelation,1002,"Tribune (Sydney, NSW : 1939 - 1976)",9,1967-06-28,Article,215,N,0,,
237359388,A speech the press tried to bury.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-06-28,"Detailed lists, results, guides",25,N,0,,
237359404,Tribune popular seller contest,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-06-28,Article,242,N,0,,
237359420,Zionist role in Israel,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1967-06-28,Article,285,N,0,,
237359436,Major campaign needed for big basic wage increase,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-01-25,Article,784,N,0,,
237359452,"POLICE BASH, KICK WOMAN",1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-01-25,Article,383,N,0,,
237359468,TRAGIC DEATH OF ANDY WALLACE,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-01-25,Article,285,Y,0,,
237359484,"NO MORE RAIL ORDERS TO JAPAN, SAYS L.C.",1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-01-25,Article,384,N,0,,
237359500,Around the Unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-04-10,Article,306,N,0,,
237359516,THE ETERNAL STAR,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1968-04-10,Article,96,N,0,,
237359532,Nazi's short showing in Brisbane,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1968-04-10,Article,267,N,0,,
237359548,Cold comfort from Willy,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-04-10,Article,335,N,0,,
237359564,KATHARINE SUSANNAH,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1967-08-23,Article,169,N,0,,
237359580,"$10,000 fund MEMORY OF FOUR FRIENDS",1002,"Tribune (Sydney, NSW : 1939 - 1976)",2,1967-08-23,Article,466,Y,0,,
237359596,Post work to rule grows,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-08-23,Article,209,N,0,,
237359612,Billy's Budget: it suits Sonia -- but nobody else,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-08-23,Article,460,Y,0,,
237359628,On the industrial scene WIDE PROTESTS ON SACKING OF AWU ORGANISER,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-01-24,Article,651,Y,0,,
237359644,SUPPRESSION OF ZORBA THE GREEK,1002,"Tribune (Sydney, NSW : 1939 - 1976)",7,1968-01-24,Article,1124,N,0,,
237359660,Aldermen expelled,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1968-01-24,Article,186,Y,0,,
237359676,TRIBUNE PHOTOS,1002,"Tribune (Sydney, NSW : 1939 - 1976)",11,1968-01-24,Article,61,N,0,,
237359692,Harsh fines on unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1967-11-29,Article,236,N,0,,
237359708,BOOKS at a glance New South Wales System,1002,"Tribune (Sydney, NSW : 1939 - 1976)",8,1967-11-29,Article,433,N,0,,
237359724,Turn of voting tide SENATE: REBUFF TO WAR GOVT.,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1967-11-29,Article,1557,N,0,,
237359740,Paddy's luck--and ours--is in,1002,"Tribune (Sydney, NSW : 1939 - 1976)",12,1967-11-29,Article,331,N,0,,
237359756,Women say a word on war,1002,"Tribune (Sydney, NSW : 1939 - 1976)",3,1967-11-29,Article,469,Y,0,,
237359772,Around the Unions,1002,"Tribune (Sydney, NSW : 1939 - 1976)",10,1968-01-17,Article,266,N,0,,
237359788,Plot thickens to deny wage rights,1002,"Tribune (Sydney, NSW : 1939 - 1976)",1,1968-01-17,Article,636,N,0,,
